Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
1,0.9243068695068359,0.703023273217092,0.8256179281555531,0.9342694757569279,0.8256179281555531,0.7396050243858275,0.9833625957320948
2,0.8631429672241211,0.5882741109469366,0.7407715165692712,0.9053817757917233,0.7407715165692712,0.6268093679020045,0.9702990745142829
3,0.8756952285766602,0.575075633101218,0.7302197062993512,0.9079449883161936,0.7302197062993512,0.6106820282560004,0.9764583390920566
4,0.8893098831176758,0.6143223135278109,0.7610900355893861,0.9042602103203717,0.7610900355893861,0.6570588799761168,0.9744866769985154
5,0.7911624908447266,0.4148746285885295,0.5864471949750149,0.7959909771352405,0.5864471949750149,0.46423723441788706,0.9442756279739316
6,0.8508138656616211,0.549983314922213,0.7096635294423338,0.9223862594683263,0.7096635294423338,0.5766705175112886,0.9775649294955561
7,0.9273929595947266,0.6794965164495148,0.8091669256760144,0.8860703208629539,0.8091669256760144,0.7445465909562666,0.9750488407461063
8,0.8477439880371094,0.550449544823547,0.7100515417110105,0.8714598406733268,0.7100515417110105,0.5990904159630772,0.9600788067669704
9,0.8860769271850586,0.5990931881718445,0.749291151514134,0.9452775836139883,0.749291151514134,0.6206172448919283,0.986419482142552
10,0.8843679428100586,0.6365513913077363,0.7779179984064912,0.9256540577296939,0.7779179984064912,0.6708492470407612,0.9767002493084253
11,0.8505086898803711,0.5198371612887416,0.6840695497245864,0.9185755732132418,0.6840695497245864,0.5449480596631504,0.9795933317145101
12,0.8626728057861328,0.5870551461099481,0.7398043446050211,0.914844458745034,0.7398043446050211,0.620988609303666,0.9734950015370256
13,0.8512649536132812,0.5549912259426761,0.7138191093087692,0.8422062204748275,0.7138191093087692,0.6193973052929244,0.9503888759558534
14,0.8675012588500977,0.5468777008450282,0.7070729645223793,0.8559614903598283,0.7070729645223793,0.6023060344827587,0.9633629196443411
15,0.8697290420532227,0.5568305691816554,0.7153386890062831,0.8675606821880971,0.7153386890062831,0.6085607610510901,0.9658193582894676
16,0.8869791030883789,0.6450884501238332,0.7842598980927432,0.9131900136932293,0.7842598980927432,0.6872320061255742,0.9721452901231881
17,0.8862590789794922,0.6001770047972322,0.7501382697013375,0.9053034516934839,0.7501382697013375,0.6403798690846657,0.9756477842825674
18,0.9002628326416016,0.6671620843185991,0.8003565947114026,0.92325681770136,0.8003565947114026,0.7063324662722212,0.9768219232017537
19,0.9125986099243164,0.648592791411043,0.7868441434296307,0.8999893588720405,0.7868441434296307,0.6989706739172655,0.9766952278343064
20,0.8616533279418945,0.5427331299172887,0.7035995006425856,0.8792370933973345,0.7035995006425856,0.5864495451278785,0.9686758669469401
21,0.8829250335693359,0.5900759662743134,0.742198459431989,0.9112957290345205,0.742198459431989,0.6260335702190071,0.9775532361914754
22,0.8529472351074219,0.5355598125323792,0.6975434081583015,0.8680335871900019,0.6975434081583015,0.5830305732985324,0.9636473176583236
23,0.8955450057983398,0.5890093808630394,0.7413541895430856,0.8704218166896789,0.7413541895430856,0.6456204859911489,0.9709874305352079
24,0.8578863143920898,0.567149525516384,0.7237975908259363,0.8519257032405569,0.7237975908259363,0.6291713390820154,0.9540301038680978
25,0.8631792068481445,0.47863549146727913,0.6474015999606768,0.8127726798684348,0.6474015999606768,0.537947850806254,0.9622514743573792
26,0.8748435974121094,0.6021644562334217,0.7516886969881592,0.8865991805254279,0.7516886969881592,0.6524133899128972,0.9658557628731314
27,0.8840713500976562,0.5606333876698317,0.7184690422481715,0.8779155653409252,0.7184690422481715,0.6080376007934113,0.9728157786949809
28,0.844635009765625,0.5204464905980289,0.6845969178347402,0.9186150425005716,0.6845969178347402,0.5456037919840026,0.9783802882996284
29,0.8507528305053711,0.5614377271670016,0.7191291940737816,0.9349592357698536,0.7191291940737816,0.5842568182348412,0.9802500311759571
30,0.8901195526123047,0.6225627653440956,0.7673820435686741,0.9394869665376421,0.7673820435686741,0.6485702487518045,0.9837986216718086
31,0.8145103454589844,0.43941180030954846,0.6105435570488613,0.8506695681285571,0.6105435570488613,0.4761394654490715,0.9632569173867559
32,0.8671045303344727,0.5878481896210064,0.7404337435574572,0.9253672276928091,0.7404337435574572,0.6171059004706964,0.9779353062629044
33,0.8723278045654297,0.6076883403078149,0.7559777913068204,0.9353673223604978,0.7559777913068204,0.6343239068259333,0.980144416838377
34,0.907343864440918,0.6544140401299011,0.7911127737752006,0.9391861883783494,0.7911127737752006,0.6833714676254717,0.9847142241246574
35,0.8637733459472656,0.5238819004193082,0.6875623370487672,0.9109476698021897,0.6875623370487672,0.5521599983137364,0.979886716331358
36,0.8354368209838867,0.5000246283295329,0.6666885581557065,0.8860626909352296,0.6666885581557065,0.5343840961169257,0.9694185514500383
37,0.8709020614624023,0.5740259985461961,0.7293729570875941,0.8729762970123611,0.7293729570875941,0.6263408001538229,0.9649519629435968
38,0.8721151351928711,0.5956073715097361,0.7465588115780422,0.913748513742962,0.7465588115780422,0.6310878776065798,0.9746566832241734
39,0.9017200469970703,0.6314775015108657,0.7741173273012617,0.8826966718985874,0.7741173273012617,0.6893244435422798,0.970384981360471
40,0.9068727493286133,0.6611940143154038,0.7960467093157557,0.9183742313549357,0.7960467093157557,0.7024767493724265,0.9782089894029664
41,0.8371829986572266,0.5121668266812965,0.6773946070558001,0.880458595722524,0.6773946070558001,0.5504434453616353,0.9663376416430595
42,0.8802356719970703,0.6158173769659295,0.76223635881707,0.8883490218403435,0.76223635881707,0.6674790520622984,0.9661309647320263
43,0.838374137878418,0.49798277210360437,0.6648711605732173,0.8659695572668504,0.6648711605732173,0.539570307986597,0.9646948998919952
44,0.8574466705322266,0.5193123386082767,0.6836149821359025,0.883738111134217,0.6836149821359025,0.5573929491029331,0.9720038373652903
45,0.8615827560424805,0.5107711183693832,0.6761727334590198,0.8748556648653641,0.6761727334590198,0.5510314657978087,0.9719795909661457
46,0.8965234756469727,0.6102468129128665,0.7579543806815013,0.8490224692147769,0.7579543806815013,0.6845301173749592,0.962256230345691
47,0.8232138497488839,0.5297361394190486,0.6925849834733299,0.895437905229575,0.6925849834733299,0.5646654160781999,0.9640761512856043

Metric,Mean,Standard Deviation
Pixel Accuracy,0.8700641324817228,0.027179931185102604
Jaccard Index,0.5740376883557018,0.060211169990906144
Dice Coefficient,0.7274967129167685,0.049369092209746855
Precision,0.8928526353890417,0.032829572562397095
F1 Score,0.7274967129167685,0.049369092209746855
Sensitivity,0.615920106594418,0.062112521123065464
Specificity,0.9712329428336497,0.008765062484945999
